-7008,1824,14496,443,1020,-657,1296
-6616,1988,14488,859,1428,-442,1344
-6072,3492,14532,748,1660,820,1357
-7380,3116,16096,331,372,438,1347
-7320,2372,16252,-212,812,-879,1360
-6124,2436,15336,-594,734,-1947,1022
-7040,1260,15140,-231,1317,-2520,784
-7064,2432,17496,260,963,-1854,38
-2204,3152,18692,414,2935,80,0
-7468,1860,14812,196,6142,-1607,0
-8748,3676,13528,-871,4743,-4700,0
-12448,1996,12708,-1877,-187,-5022,0
-6472,1620,13040,-157,-4618,-2432,0
-7116,1180,13568,810,201,1462,0
-12040,1192,14388,22,1766,-167,0
-8972,1556,13388,-121,-1339,-2068,0
-6288,1684,14304,759,-1215,987,0
-6356,1856,15452,1683,-603,3089,0
-6376,2968,15936,1244,111,2846,0
-7372,2788,15436,69,896,1010,0
-8276,1892,14840,-470,771,-1179,0
-7696,2008,14556,-154,375,-1394,0
-7340,2184,14736,497,203,56,0
-7620,2096,14868,593,186,597,0
-7560,2408,14816,481,-99,-29,0
-7896,2328,14860,114,-241,-555,0
-7244,2212,14724,170,-93,-232,0
-7576,2036,14636,372,-339,-164,0
-6856,2560,14888,427,-281,546,0
-7616,2196,14680,235,48,608,0
-7196,2256,14924,178,89,-61,0
-7460,2204,14932,245,100,-272,0
-8044,2244,14508,306,-553,10,0
-7696,2492,14544,453,-1372,844,0
-6804,2292,16048,529,-1174,1335,357
-6808,2620,14940,494,-589,976,594
-7128,2884,14968,-134,-284,756,751
-6836,2312,15016,-434,-51,960,778
-6444,2156,14776,-126,281,1999,832
-6628,3508,14976,-498,799,3304,847
-7268,2848,14636,-1281,561,2357,848
-7876,2084,15088,-1082,552,473,869
-7892,2640,15316,-2035,651,-605,874
-6392,2016,14588,-1480,416,38,873
-6560,2244,14796,-895,566,1071,880
-7508,1916,14796,-490,583,668,865
-7460,2232,15036,-288,386,-770,862
-7668,2324,15104,-528,99,-1504,865
-5996,2388,14732,-112,74,37,887
-6772,2284,14780,8,360,1152,896
-7844,2036,15004,-183,413,-359,922
-7328,2080,15092,-323,248,-1422,930
-7356,2228,15152,-240,-39,-1134,895
-7264,2276,15524,-277,-359,-668,932
-6604,2812,15516,-225,-1840,-113,939
-6588,2824,15752,-893,-929,1499,958
-7080,1792,14576,-1054,-519,1210,958
-6240,1692,13524,-982,-293,386,963
-7740,1484,14844,-257,-104,539,977
-7440,2144,15152,-229,-156,107,969
-6196,1824,14980,-484,-72,-697,976
-6136,1968,15012,-125,606,78,977
-7340,2172,15272,-138,581,184,977
-8068,1572,15120,-294,264,-1568,958
-6880,1388,14000,-52,395,-3685,1195
-6264,356,15656,1370,1326,-5229,1283
-6364,316,15252,3327,1602,-3933,1274
-7244,3128,17304,3959,1860,-194,1278
-7852,4316,16044,2171,490,2315,1293
-7676,2840,16040,113,173,1272,1283
-5972,2228,15348,-606,440,-571,1309
-5424,1696,15124,-541,1611,-69,878
-7484,1372,15828,237,1903,406,605
-5828,3232,17200,-25,1666,142,0
-3900,3240,16896,-1485,5567,673,0
-7904,2184,13452,-1952,6795,-2152,0
-10688,2368,13248,-2525,3879,-4493,0
-11008,1260,12604,-2205,-1171,-4515,0
-5224,1080,12320,-337,-2964,-1421,0
-8772,556,13772,492,-571,-1599,0
-8972,1652,15188,-78,451,-1673,0
-6992,1940,14024,578,-1119,838,0
-6900,1316,14328,1429,-841,3401,0
-7436,1740,16000,1192,-212,2617,0
-7300,2560,15620,419,235,2006,0
-7332,2276,15228,-173,338,1442,0
-7336,1368,14788,-124,730,-4,0
-7916,1736,14764,254,266,-901,0
-7628,2236,15088,83,370,-104,0
-7700,1796,14636,46,129,-89,0
-7648,1684,14668,231,106,-217,0
-7724,1928,14872,405,-168,-276,0
-7848,1872,14776,332,-441,14,0
-7220,1912,14960,340,-368,473,0
-7064,1892,15032,279,-8,605,0
-7212,2032,14868,194,236,551,0
-7360,2176,15172,85,361,414,0
-7480,1836,14700,57,420,-153,0
-7600,1928,14552,247,277,-262,0
-7576,2204,14756,244,27,343,0
-7716,2100,14624,135,-237,614,0
-7928,2112,14580,35,-907,247,0
-7544,2128,15152,77,-1360,714,0
-6952,1564,14808,199,-671,822,463
-6748,2492,15112,120,-553,849,715
-6380,2732,14880,-165,-122,1819,785
-6920,2232,15196,-462,180,2658,817
-7592,1884,15144,-423,281,2514,828
-7804,2000,15236,-676,-23,1549,842
-7424,2328,14160,-1841,911,1102,896
-6524,2036,13712,-2094,1595,764,912
-6336,1980,13612,-840,872,605,922
-8328,2132,15396,-683,421,-61,928
-7048,1832,15052,-876,119,-414,933
-6228,1896,14688,-246,281,486,944
-7664,2156,15264,-447,471,362,945
-7624,1560,15044,-423,278,-720,953
-6564,2128,14868,-144,272,-448,959
-7180,2100,15060,-235,281,293,960
-7332,2008,15184,-272,290,-41,963
-7724,1548,15184,-496,-36,-1315,941
-6960,1860,15408,-406,-148,-1718,991
-6544,2744,15656,-437,-1471,-782,997
-6768,2132,15816,-1027,-441,1274,1002
-6412,2904,13428,-866,-2441,2444,983
-6988,1116,14232,-1406,-177,1775,1008
-6844,1220,14212,-791,-594,-472,993
-6528,1800,14488,-514,-317,-193,991
-6836,1608,15048,-229,399,576,955
-6788,1608,15068,-315,211,-435,935
-7052,1640,15336,-464,308,-1056,961
-6980,1424,15116,-451,307,-1902,976
-6872,1104,14912,-188,552,-2569,1104
-6588,-176,13668,1334,1182,-3562,1214
-6532,920,15604,2443,1286,-3537,1249
-5936,2472,13680,2802,1031,-899,1287
-5756,2368,12960,2941,1918,1058,1233
-6836,2312,14440,2026,2527,29,1289
-7868,2960,16272,488,27,-1138,1299
-5884,2084,15524,-335,495,-397,1193
-5276,888,14960,11,1249,571,825
-6204,1984,16508,653,1955,1669,475
-5104,2944,18320,275,1844,1787,0
-6700,952,15280,-676,6129,-359,0
-9428,2440,13548,-707,4296,-3710,0
-10596,3428,13424,-2054,1004,-2686,0
-8752,1716,14176,-2262,-4409,-1955,0
-7140,516,14720,-1820,-1038,-669,0
-8440,-308,14084,-642,-577,-1745,0
-8308,912,13696,-527,1021,-645,0
-9924,1452,14132,-587,-870,677,0
-7216,1528,14904,-573,-1562,2662,0
-6384,1016,15444,424,-1149,3551,0
-6228,1796,15748,589,311,3695,0
-7520,1708,15296,580,566,2195,0
-7996,1528,14904,-169,727,-560,0
-8108,1400,14968,-277,269,-2320,0
-6820,1624,14960,-272,498,-1326,0
-7012,1480,14796,366,379,212,0
-7168,1524,14872,659,579,612,0
-8160,1304,15112,569,499,-555,0
-8112,1712,15104,-54,49,-1610,0
-6740,1796,15012,-225,-14,-548,0
-7204,1108,14752,216,425,305,0
-7488,1416,14548,418,165,323,0
-7868,1768,14532,435,-198,762,0
-8560,2112,14604,-5,-1141,645,0
-6748,2172,16692,-576,-1205,1322,400
-7564,828,14924,-253,-739,1016,579
-6860,1560,15120,44,-816,985,752
-6680,1964,15220,112,-621,1514,831
-7928,1360,15468,-11,-627,1158,827
-7548,1148,15340,-72,-1211,-428,849
-5968,1816,15848,110,-1338,108,871
-4940,2780,14660,378,-1057,2961,874
-7544,2192,14980,491,-1669,2861,899
-7548,1240,13236,-541,-477,248,929
-6900,648,12980,-667,104,-1298,944
-6856,2140,15268,216,-37,276,957
